,Summary,OverallRating,Pros,Cons,Helpful,date,Position,City,State,Status,Tenure
413,Alice,2.0,It's a job benefits,New management is not doing a good job running the company,Be the first to find this review helpful,2017-12-08, Anonymous Employee ,,,Current Employee,
414,Awesome place to grow!,5.0,Love the pay and the people. Great product and exciting changes.,"It's a lot of work. It's not for everyone. A lot rejection as well, but very compensating so it would be worth it.  Just started this position not too long ago and I'm excited about what's to come. I worked with the company for a long time though and this has to be my favorite place to work at thus far.",2 people found this review helpful,2017-12-01, Residential Account Executive ,Bronx, NY,Current Employee, more than 8 years
415,technical support representative position,4.0,environment incentives breaks down time,management no growth bad location,Be the first to find this review helpful,2017-12-01, Anonymous Employee ,,,Former Employee,
416,unstable work environment with very low morale,1.0,"location, benefits, coworkers and nothing more",Decisions are made abruptly without being thought out. There is no effort put into to raising employee morale. There is really no room for growth and it appears that the company has no interest in retaining long time employees.,1 person found this review helpful,2017-11-30, Anonymous Employee ,,,Current Employee,
417,When it was Suddenlink I loved it but  it was bought out. The men who run this don't understand the logistics of the US.,2.0,Pay was ok and had good benefits. The local employees were like family and worked to help each other. Company paid phone and company vehicle was sweet.,No loyalty whatsoever.  If your not in NY you are not safe.  They are putting more and more load on techs.  They have reduced the work force of in house techs and if they are replaced it was with a lesser trained contractor although not all were bad.,2 people found this review helpful,2017-11-29, Broadband Technician Senior ,,,Former Employee, more than 8 years
418,Technical Support Level 3,3.0,provided satisfactory tools to do job.,"micromanagement of employee time; the bottom line is the company's greatest asset, not so much employees or customers",1 person found this review helpful,2017-11-28, Technical Support Engineer ,Jericho, NY,Former Employee, more than 10 years
419,Design Manager,4.0,Great people and colleagues.,Communication of the management changes.,Be the first to find this review helpful,2017-11-27, Instructional Designer ,Tyler, TX,Former Employee, more than 5 years
420,Decent job,3.0,Great pay. Great benefits. Friendly Employees.,Angry customers. Training could have been better.,Be the first to find this review helpful,2017-11-27, Technical Support Representative ,Jericho, NY,Former Employee, more than 1 year
421,Beware morale low throughout departments,1.0,Non management employees are great they try to assist you and resolve your issue. Probably one supervisor that knows what he is doing where I was located.,Everything; from no toilet paper in bathroom to no hand soap to wash your hands. No utensils for your lunch and no near by options to get food when you have to lunch in and out for breaks/lunch.they make you sell products to customers that don’t understand anything. Half the people their don’t understand RF frequencies and troubleshooting. Everything’s rigged. Feel sorry for the consumer.,3 people found this review helpful,2017-11-22, Technical Support Representative ,Newark, NJ,Current Employee, more than 5 years
422,"TSG (Technical Support Group) Representative, there's ups and downs, but trending down",2.0,It's a job to get started with customer service,"Since Altice took over, fringe benefits are cut and experienced reps are leaving. 
The job may sound like a technical job, but it is really a customer service job. You are judged by NPS, your ability to make the customer happy about the company. It will make anyone who value their technical skills bitter. Not necessary a bad thing, but ""buyer beware"".",3 people found this review helpful,2017-11-22, Technical Support Representative ,Jericho, NY,Former Employee, more than 3 years
